cat,Class_num,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
16679577,33,1653.24999999,819,5.68211087771,204,289,85,233.107969152,6.98269566253,1541543,232.0,237,381,144,295.940420384,13.5705031305,1957054,294.0,536,846,310,647.122788447,40.3472607626,4279423,642.0,163,388,225,262.191441101,18.5460614231,1733872,260.0,0.314866125584,0.557065188885,0.242199063301,0.423183354234,0.0256052588457,2798.51152155,0.422908,614,1056,442,791.239830637,37.7999214081,5232469,786.0,-0.0722961425781,2.13735961914,2.20965576172,0.633429912185,0.382958346255,4188.87200928,0.576538
16647578,34,291.249999998,128,2.11578761505,191,400,209,247.968240343,13.3512412788,288883,247.0,234,548,314,328.943347639,18.7644138805,383219,330.0,741,1332,591,963.17167382,60.8153870384,1122095,968.0,135,642,507,289.788841202,32.1674008595,337604,290.0,0.349544078112,0.691780805588,0.342236727476,0.537560406187,0.0408656279333,626.257873207,0.541762,560,1590,1030,866.700429185,61.5348636293,1009706,866.0,-0.193786621094,1.07962036133,1.27340698242,0.168324063674,0.280617884972,196.09753418,0.0
16620545,12,7.5,18,1.85411616971,204,297,93,229.0,19.2388495845,6870,225.5,240,407,167,282.333333333,40.2006080662,8470,272.0,319,525,206,375.2,47.6426979365,11256,359.5,157,428,271,220.433333333,61.7142249044,6613,203.5,0.101783841848,0.362763911486,0.260980069637,0.270894002418,0.0664419678326,8.12682007253,0.263987,612,1132,520,731.766666667,120.190871349,21953,699.5,5.91793823242,6.17297363281,0.255035400391,6.04638061523,0.0605242401801,181.391418457,6.0421
16669823,22,6610.24999997,2816,9.77054470181,224,331,107,283.254188571,14.6365943073,7489524,284.0,291,481,190,400.434325479,27.2621851474,10587884,402.0,555,839,284,708.721644416,34.1437755592,18739309,709.0,287,598,311,476.450512462,40.3714605577,12597828,479.0,0.130217030644,0.33923304081,0.209016010165,0.197063631513,0.0258509794141,5210.55948085,0.191275,802,1399,597,1160.13902651,79.5812246859,30675236,1165.0,-0.152374267578,1.22210693359,1.37448120117,0.0979724481658,0.142377048987,2590.48950195,0.0292969
16614779,11,40.9999999986,37,1.63006477913,263,407,144,354.006097561,30.3255701797,58057,365.5,419,630,211,516.536585366,40.8800133412,84712,512.0,456,724,268,575.213414634,61.5517594252,94335,568.5,399,698,299,524.006097561,55.4891218686,85937,537.0,-0.0365510769188,0.141981616616,0.178532693535,0.0464422530885,0.0451200024982,7.61652950651,0.043005,1105,1725,620,1394.54878049,116.4963783,228706,1412.0,-0.0765991210938,0.712158203125,0.788757324219,0.136782390315,0.161596869176,22.4323120117,0.0437012
16612130,22,4376.49999996,1005,4.28546214665,238,462,224,359.709128299,20.6701597869,6297068,360.0,382,745,363,532.702102136,36.3207129394,9325483,533.0,690,1195,505,879.592482577,49.5107104765,15398146,879.0,393,942,549,653.561293271,46.8962740946,11441244,653.0,0.0738498792052,0.346522003412,0.272672124207,0.147871640868,0.0212055609803,2588.64094504,0.142678,1066,2139,1073,1545.97252371,98.8454479762,27063795,1546.0,-0.151000976562,1.57513427734,1.72613525391,0.0715607310055,0.139087929517,1252.74215698,0.0
16614138,34,4194.99999999,1529,6.65942252606,213,377,164,261.519368296,8.43142677178,4388295,261.0,273,553,280,361.565315852,14.4008330895,6067066,361.0,522,1015,493,786.200238379,39.4248483196,13192440,784.0,209,598,389,379.63283671,30.8070013046,6370239,378.0,0.157389640808,0.496666669846,0.339277029037,0.348848843527,0.0438866500239,5853.68359439,0.346088,695,1515,820,1002.71752086,51.1269803501,16825600,1000.0,-0.266448974609,4.69085693359,4.9573059082,0.189677447386,0.503277446155,3182.78756714,0.0
16630993,21,2525.5,2099,11.7824015643,236,454,218,338.084240744,21.1915104216,3415327,337.0,295,684,389,514.095228668,38.1334603577,5193390,513.0,439,1178,739,878.061967927,68.6571375383,8870182,878.0,249,983,734,680.439021976,57.7910304554,6873795,682.0,0.0298913046718,0.300000011921,0.270108707249,0.127026570868,0.0248274338416,1283.22241891,0.124442,792,2083,1291,1532.61849139,112.436616988,15482512,1531.0,-0.131286621094,4.63821411133,4.76950073242,0.219609944992,0.752455583384,2218.49966431,0.0
16604596,51,5.5,13,1.56371310385,214,268,54,240.818181818,15.5698904172,5298,239.5,261,345,84,303.727272727,24.7848594145,6682,299.5,565,803,238,675.863636364,71.2794088937,14869,671.0,197,334,137,272.045454545,41.8563314128,5985,277.0,0.352226734161,0.495518565178,0.143291831017,0.428109797564,0.0383266928612,9.41841554642,0.424816,676,947,271,816.590909091,80.8166606872,17965,813.5,0.71484375,1.04846191406,0.333618164062,0.904037475586,0.0837178536553,19.8888244629,0.930649
16593424,22,1060.0,366,3.1711969912,239,503,264,385.416273585,37.2482058487,1634165,386.0,368,879,511,639.397877358,73.0758938986,2711047,639.0,576,1431,855,1082.49811321,118.284999193,4589792,1088.0,396,1239,843,887.075471698,112.392002512,3761200,890.0,-0.0245546456426,0.248135253787,0.27268989943,0.100217276206,0.0270178686152,424.921251112,0.0986051,1007,2604,1597,1911.88962264,219.935330516,8106412,1918.0,-0.387542724609,2.93362426758,3.32116699219,0.371331614368,0.517073517934,1574.44604492,0.100006
16590629,11,16.2499999995,21,1.46956121034,366,560,194,481.184615385,40.9186405924,31277,491.0,572,775,203,690.030769231,50.1578950702,44852,695.0,623,852,229,731.815384615,47.9544310322,47568,733.0,543,810,267,695.030769231,60.5225880861,45177,703.0,-0.0452054776251,0.103039287031,0.148244764656,0.0266295011908,0.0341203552376,1.7309175774,0.0383481,1575,2109,534,1866.24615385,130.564576509,121306,1872.0,0.0,0.00143432617188,0.00143432617188,5.25841346154e-05,0.000227713407111,0.00341796875,0.0
16589059,31,4.0,8,1.1283791671,227,253,26,243.1875,5.9709583611,3891,243.5,305,368,63,348.0,15.2970585408,5568,349.5,1050,1373,323,1260.75,85.3130265552,20172,1264.5,212,300,88,264.5,20.1649448301,4232,267.5,0.610619485378,0.684605777264,0.0739862918854,0.652978528291,0.0185363560456,10.4476564527,0.655107,744,919,175,855.6875,39.695274829,13691,859.0,3.09664916992,3.53942871094,0.442779541016,3.41807746887,0.131930447173,54.689239502,3.45779
16582614,51,13.25,19,1.47245058803,224,304,80,258.773584906,16.0819147333,13715,258.0,290,414,124,337.20754717,28.9256421403,17872,337.0,411,630,219,504.943396226,52.6442009185,26762,505.0,197,365,168,267.924528302,33.3499733001,14200,257.0,0.195979893208,0.394777268171,0.198797374964,0.306878067412,0.0474540594379,16.2645375729,0.302578,748,1064,316,863.905660377,70.1061901153,45787,856.0,0.122161865234,2.357421875,2.23526000977,1.96939202075,0.816311225076,104.3777771,2.33533
16557457,34,68.499999996,66,2.2495399889,222,305,83,262.405109489,11.7355335463,71899,262.0,289,449,160,361.397810219,21.1404443985,99023,361.0,772,1042,270,915.339416058,49.8623446087,250803,915.5,243,492,249,339.364963504,37.6592241902,92986,339.5,0.317548751831,0.591596662998,0.274047911167,0.459711808031,0.0437900744327,125.961035401,0.459915,754,1246,492,963.167883212,68.4170411758,263908,963.0,-0.100036621094,0.420715332031,0.520751953125,0.0115707286083,0.0491236981188,3.17037963867,0.0
16563564,22,247.750000006,205,3.67402491805,305,432,127,373.091826438,21.3411254746,369734,374.0,434,673,239,560.533804238,42.9085881849,555489,561.0,739,1117,378,949.288597376,57.7082108503,940745,952.0,506,896,390,726.325933401,63.6765898614,719789,729.0,0.0894653275609,0.277142852545,0.187677524984,0.134010669449,0.0229783097863,132.804573424,0.12987,1252,1982,730,1659.95156408,125.371148994,1645012,1661.0,-0.065673828125,1.24887084961,1.31454467773,0.257863372895,0.203621800754,255.542602539,0.267761
16559072,34,261.750000002,97,1.69131093622,234,312,78,258.366762178,11.9323612423,270510,256.0,306,463,157,352.345749761,19.2083742529,368906,350.0,716,1137,421,924.573065903,75.5143215603,968028,924.0,257,507,250,340.015281757,33.2063928019,355996,336.0,0.262008726597,0.594317257404,0.332308530807,0.460863676829,0.0571861300603,482.52426964,0.465787,820,1252,432,950.727793696,59.1035015714,995412,945.0,-0.0867614746094,1.23934936523,1.32611083984,0.239413752369,0.355193723455,250.66619873,0.0261536
16559167,33,97.5000000009,80,2.28550800702,256,309,53,281.458974359,9.64243340786,109769,281.0,340,442,102,388.925641026,17.8758427156,151681,388.0,601,850,249,689.787179487,47.7675282876,269017,676.0,392,546,154,464.969230769,25.0170009255,181338,464.5,0.120492525399,0.27182045579,0.151327930391,0.194111338812,0.0280813117909,75.7034221366,0.190456,988,1283,295,1135.35384615,50.7184073506,442788,1132.5,-0.144561767578,0.320007324219,0.464569091797,0.0312834910857,0.0687417673744,12.2005615234,0.0
16640518,14,7938.99999803,3380,10.7011109615,235,463,228,302.48863207,10.3017163069,9605829,302.0,290,673,383,398.0757967,18.8667159655,12641295,397.0,350,818,468,521.223075954,38.5260464884,16551960,513.0,224,877,653,418.025129109,35.1335000733,13274806,412.0,-0.0348082594573,0.27500000596,0.309808265418,0.110229826948,0.018770345307,3500.45838457,0.10872,777,2013,1236,1118.58955788,60.7953701706,35521930,1111.0,-0.143035888672,2.28402709961,2.42706298828,0.88424803319,0.645521771788,28080.180542,1.00175
16542003,12,3.25,12,1.87773643621,190,282,92,232.230769231,26.4550528725,3019,233.0,244,338,94,282.692307692,26.8138443443,3675,271.0,356,500,144,408.692307692,41.850254324,5313,381.0,182,356,174,254.307692308,49.12681332,3306,231.0,0.168224304914,0.323420077562,0.155195772648,0.238509050929,0.0441661870399,3.10061766207,0.23888,616,948,332,769.230769231,96.7503956232,10000,735.0,-0.00714111328125,3.07000732422,3.0771484375,0.436776968149,0.767766943233,5.67810058594,0.288544
16543666,21,609.749999996,305,3.48432777477,219,394,175,311.885608856,22.0442274593,760689,311.0,269,606,337,440.487084871,38.7266328025,1074348,441.0,435,1077,642,822.52398524,80.8915631983,2006136,822.0,242,664,422,512.318573186,60.1284993701,1249545,514.0,0.124686188996,0.476894646883,0.352208457887,0.232994003615,0.0482749910989,568.272374816,0.22498,730,1591,861,1264.69126691,115.01470488,3084582,1267.0,-0.0758056640625,1.32485961914,1.4006652832,0.0737569698695,0.146581010703,179.893249512,0.0
16542046,12,1507.49999998,1057,7.67964942316,184,341,157,258.744444444,13.565706378,1560229,258.0,211,523,312,351.382421227,25.781754436,2118836,349.0,426,1051,625,789.545107794,52.1651561949,4760957,789.0,123,561,438,365.971310116,36.6755575757,2206807,363.0,0.22291021049,0.566775262356,0.343865051866,0.367297616925,0.0351378610893,2214.80463006,0.368421,519,1357,838,976.098175788,71.7138938223,5885872,971.0,-0.108642578125,1.62689208984,1.73553466797,0.0824426502335,0.163386989613,497.129180908,0.0
16565319,21,4538.75000001,3400,14.2365859389,264,469,205,364.805342881,20.1202226367,6623041,365.0,374,692,318,576.016028642,36.644402663,10457571,578.0,617,1337,720,1029.27711374,58.5658787214,18686526,1029.0,418,952,534,771.378463233,56.3427664405,14004376,776.0,0.0325203239918,0.319399088621,0.286878764629,0.143671025224,0.0279123490052,2608.34746294,0.138058,1057,2028,971,1712.19983476,105.105476917,31084988,1720.0,-0.229278564453,1.19604492188,1.42532348633,0.050172258323,0.113208738359,910.877349854,0.0
16545843,21,2772.50000002,1454,7.78975317862,244,451,207,380.816050496,18.0573246668,4223250,382.0,374,730,356,607.706853021,34.5742910726,6739469,610.0,680,1305,625,1052.24788097,69.4649262299,11669429,1054.0,427,1017,590,851.391073039,60.1478213008,9441927,856.0,0.0372369140387,0.264610379934,0.227373465896,0.105679291815,0.0187391461145,1171.98334623,0.102885,1053,2150,1097,1839.91397656,109.702258712,20404646,1848.0,-0.132843017578,1.23275756836,1.36560058594,0.068923504402,0.13450029622,764.361663818,0.0
16531195,11,21.25,23,1.40748390354,329,464,135,398.788235294,31.880325527,33897,404.0,448,639,191,553.717647059,44.2489246834,47066,555.0,542,774,232,632.258823529,49.2195926893,53742,625.0,457,660,203,575.494117647,45.4272847603,48917,585.0,-0.0279329605401,0.119787044823,0.147720005363,0.047038788847,0.0374800884387,3.99829705199,0.0395137,1240,1747,507,1528.0,114.554584985,129880,1523.0,-0.163543701172,0.385955810547,0.549499511719,0.0587610581342,0.136007657625,4.99468994141,0.0
16536496,34,117.500000002,66,1.71759224361,233,310,77,263.521276596,12.0782279271,123855,262.0,300,444,144,359.163829787,20.897947833,168807,357.0,779,1183,404,1041.73829787,68.0314822404,489617,1048.0,227,464,237,321.544680851,33.9018157332,151126,318.0,0.345557123423,0.649149894714,0.303592771292,0.527797269377,0.0478991311569,248.064716607,0.531399,762,1214,452,944.229787234,63.2962837634,443788,938.0,-0.0312805175781,1.09231567383,1.12359619141,0.0873870200299,0.19380178458,41.0718994141,-3.05176e-05
16526044,22,2936.75000002,1527,7.94878254844,237,395,158,299.571890695,14.5616697809,3519071,299.0,315,548,233,421.614710139,26.0263635453,4952708,421.0,551,939,388,779.876564229,49.2429769313,9161210,783.0,304,675,371,491.062739423,43.2542090347,5768514,490.0,0.126213595271,0.41272431612,0.286510720849,0.22791574521,0.0305689562118,2677.32625899,0.225908,880,1552,672,1212.24934026,80.8856551204,14240293,1211.0,-0.085205078125,1.26910400391,1.35430908203,0.206434706297,0.165516052033,2424.98849487,0.178711
16509789,33,1028.99999999,542,4.76635808954,208,336,128,253.275024295,17.8902188402,1042480,252.0,267,474,207,335.379008746,33.8641054093,1380420,335.0,545,964,419,701.700437318,68.3322565736,2888199,706.0,232,613,381,358.882653061,56.1354920682,1477161,355.0,0.165266111493,0.54458874464,0.379322633147,0.325582189679,0.0493634896163,1340.09629272,0.328213,725,1417,692,947.536686103,105.58672376,3900061,944.0,-0.131866455078,2.02752685547,2.15939331055,0.236342842539,0.335335110521,972.787139893,0.0582123
16491503,11,278.500000005,89,1.50443169645,353,636,283,540.042190305,47.6810827546,601607,560.0,501,919,418,782.867145422,65.3644824297,872114,807.0,506,1171,665,859.152603232,61.4543229058,957096,853.0,407,995,588,817.179533214,63.3120005965,910338,827.5,-0.0289555322379,0.258114367723,0.287069899961,0.0253578098417,0.0308882577792,28.2486001636,0.0139649,1309,2539,1230,2140.08886894,164.939361585,2384059,2197.0,-0.135528564453,4.42572021484,4.5612487793,3.1292280543,0.915144765191,3485.96005249,3.36397
16486506,32,3073.24999999,1566,7.96870740265,217,387,170,296.89620109,20.9235855708,3649745,296.0,275,567,292,428.186854307,39.1812693747,5263701,427.0,595,1149,554,843.010575124,81.7650755938,10363129,837.0,224,668,444,468.649475311,52.8802242347,5761108,466.0,0.163547605276,0.457627117634,0.294079512358,0.285688702694,0.0393313188216,3511.97122222,0.286166,716,1606,890,1193.73253071,110.851374441,14674554,1190.0,-0.125823974609,1.4909362793,1.61676025391,0.111159797953,0.155768439922,1366.48739624,0.0663147
16485601,22,7534.0,4065,13.2112165099,268,514,246,439.177196708,21.4435425395,13235044,441.0,377,817,440,665.895307937,34.2996285316,20067421,669.0,699,1320,621,1061.43479559,48.853906057,31987399,1062.0,382,1093,711,849.568954075,49.8168582176,25602610,853.0,0.051323607564,0.333333343267,0.282009735703,0.111223299255,0.0155153786633,3351.82534634,0.108901,1054,2418,1364,1954.64145872,100.268502844,58905075,1963.0,-0.150299072266,1.15759277344,1.3078918457,0.106943211,0.120607670871,3222.84060669,0.0775452
16439195,34,1546.99999999,659,4.72645280543,185,391,206,260.940206852,18.2048330515,1614698,259.0,234,548,314,367.001939237,32.9463432675,2271008,366.0,616,1223,607,942.662249515,79.759338341,5833194,950.0,156,600,444,365.273917259,58.1478521262,2260315,360.0,0.226581260562,0.667485654354,0.440904393792,0.44282272742,0.0642136269975,2740.18703727,0.442356,581,1446,865,993.216063348,104.881063648,6146021,984.0,-0.111724853516,1.28042602539,1.39215087891,0.100483184795,0.169547732388,621.78994751,0.0
16442477,22,1650.25000003,675,4.68731316371,265,380,115,313.249356158,13.3082706666,2067759,312.0,368,593,225,461.827298894,24.4801398896,3048522,460.0,670,976,306,811.994546281,41.115773897,5359976,810.0,491,865,374,665.220118164,41.9476650156,4391118,662.0,0.0364145673811,0.154177427292,0.117762859911,0.0996865938839,0.0126931064387,658.031206228,0.100182,1124,1822,698,1440.29677322,77.6609964027,9507399,1434.0,-0.143798828125,1.09558105469,1.23937988281,0.194554590561,0.208532757953,1284.25485229,0.148621
16433574,34,883.750000007,350,3.32122576924,228,357,129,271.231683168,14.4157234946,958804,270.0,309,520,211,378.222630835,25.5153934154,1337017,376.0,698,1102,404,872.163224894,48.8111414556,3083097,868.0,274,652,378,388.951343706,46.2384803686,1374943,386.0,0.236980691552,0.51499569416,0.278015002608,0.384542994865,0.0440055972334,1359.35948685,0.380331,821,1529,708,1038.40565771,84.4155483624,3670764,1031.0,-0.0672302246094,0.726043701172,0.793273925781,0.0393148419543,0.100557681744,138.977966309,0.0
16446963,32,6350.25,4536,16.0573066878,256,435,179,330.774969489,20.5454955197,8402015,330.0,364,683,319,488.395378135,36.5152437451,12405731,487.0,656,1220,564,909.743947089,64.0226460096,23108406,909.0,380,826,446,586.300381875,56.2716203738,14892616,586.0,0.113667115569,0.36305731535,0.24939019978,0.216996793743,0.030960276713,5511.93555786,0.215591,1015,1887,872,1405.4707295,110.365514402,35700362,1403.0,-0.199584960938,1.20077514648,1.40036010742,0.0622099166095,0.121945141653,1580.1940918,0.0
16417792,41,99.7499999972,51,1.44048517132,306,353,47,341.127819549,6.06408573877,136110,342.0,517,619,102,595.546365915,17.9138072951,237623,601.0,482,708,226,568.436090226,32.6064141906,226806,562.0,683,890,207,835.421052632,29.2862145694,333333,843.0,-0.286454468966,-0.0282404050231,0.258214063942,-0.190343456539,0.0404923614544,-75.947039159,-0.202255,1513,1835,322,1772.0952381,50.5685564321,707066,1784.0,-0.0492248535156,1.04837036133,1.09759521484,0.11040701424,0.257902002826,44.0523986816,0.0
16429611,33,13311.2500001,7326,17.9123498228,202,315,113,242.62496009,7.31903129784,12918566,242.0,231,418,187,304.898657151,12.5129131565,16234329,304.0,436,763,327,563.827288947,29.9958521404,30020984,560.0,187,498,311,304.38965161,20.2128540404,16207227,304.0,0.166666671634,0.47619047761,0.309523805976,0.298845374177,0.031942242099,15912.021948,0.29638,620,1231,611,851.913268852,38.1158603316,45360122,850.0,-0.208618164062,4.07507324219,4.28369140625,0.73383141112,0.765929512918,39072.8534851,0.502075
16419829,31,90.5,69,2.04606708582,210,351,141,248.477900552,15.0357146832,89949,250.0,261,507,246,328.814917127,28.1967534399,119031,331.0,594,1271,677,963.958563536,131.25524855,348953,990.0,172,563,391,277.331491713,41.3176691229,100394,278.0,0.386041432619,0.680594265461,0.294552832842,0.551618859419,0.0454507308082,199.68602711,0.549506,649,1421,772,854.624309392,82.8498759836,309374,860.0,0.0062255859375,2.48541259766,2.47918701172,1.03854951806,0.689464889798,375.954925537,1.42503
